"","time","record_id","date","lat","long"
"418",13:30:00,"1-14",2025-08-20,-6.177271,106.855422
"419",16:00:00,"1-14",2025-08-20,-6.177332,106.855467
"420",16:15:00,"1-14",2025-08-20,-6.174586,106.852469
"421",16:30:00,"1-14",2025-08-20,-6.174586,106.852469
"422",16:45:00,"1-14",2025-08-20,-6.174586,106.852469
"423",17:00:00,"1-14",2025-08-20,-6.174586,106.852469
"424",17:15:00,"1-14",2025-08-20,-6.174586,106.852469
"425",17:30:00,"1-14",2025-08-20,-6.174586,106.852469
"426",17:45:00,"1-14",2025-08-20,-6.177366,106.855351
"427",00:00:00,"1-18",2025-08-22,-6.181542,106.857173
"428",05:45:00,"1-18",2025-08-22,-6.176171,106.865677999999
"429",06:00:00,"1-18",2025-08-22,-6.181553,106.857244
"430",06:15:00,"1-18",2025-08-22,-6.1817,106.857227
"431",06:30:00,"1-18",2025-08-22,-6.181636,106.859653
"432",07:15:00,"1-18",2025-08-22,-6.181263,106.86064
"433",07:45:00,"1-18",2025-08-22,-6.181547,106.860436
"434",09:00:00,"1-18",2025-08-21,-6.18155246092665,106.861410828802
"435",09:15:00,"1-18",2025-08-21,-6.18158657826556,106.861491412879
"436",09:45:00,"1-18",2025-08-21,-6.18151325364883,106.86158031207
"437",10:00:00,"1-18",2025-08-21,-6.18145270164047,106.861462896214
"438",10:30:00,"1-18",2025-08-21,-6.18138800036842,106.861269717702
"439",10:45:00,"1-18",2025-08-21,-6.18155966936111,106.861480550893
"440",12:30:00,"1-18",2025-08-21,-6.1814133204904,106.861494128951
"441",13:45:00,"1-18",2025-08-21,-6.181242,106.860107
"442",14:30:00,"1-18",2025-08-21,-6.181542,106.857173
"443",19:45:00,"1-18",2025-08-21,-6.176171,106.865678
"444",20:00:00,"1-18",2025-08-21,-6.176171,106.865678
"445",23:45:00,"1-18",2025-08-21,-6.1758987508527,106.864968520967
"446",06:00:00,"1-26",2025-08-26,-6.18206041018066,106.861205882672
"447",06:15:00,"1-26",2025-08-26,-6.1815218594471,106.861357562884
"448",06:30:00,"1-26",2025-08-26,-6.18143348319564,106.861533166099
"449",07:15:00,"1-26",2025-08-26,-6.18151369107075,106.861388319791
"450",07:30:00,"1-26",2025-08-26,-6.18159043249881,106.861492210408
"451",07:45:00,"1-26",2025-08-26,-6.18132025150694,106.861354083594
"452",08:00:00,"1-26",2025-08-26,-6.18148922419677,106.861336310933
"453",08:15:00,"1-26",2025-08-26,-6.18139555808435,106.861230055185
"454",08:30:00,"1-26",2025-08-26,-6.18154661267394,106.861606435053
"455",09:30:00,"1-26",2025-08-25,-6.18136322391257,106.861182972731
"456",10:15:00,"1-26",2025-08-25,-6.181597,106.860418
"457",10:30:00,"1-26",2025-08-25,-6.181626,106.8604
"458",11:15:00,"1-26",2025-08-25,-6.181512,106.860418
"459",12:15:00,"1-26",2025-08-25,-6.181453,106.860436
"460",12:30:00,"1-26",2025-08-25,-6.183166,106.860791
"461",16:45:00,"1-26",2025-08-25,-6.18352703664001,106.8625110683
"462",18:30:00,"1-26",2025-08-25,-6.18361029924551,106.862429028315
"463",22:00:00,"1-26",2025-08-25,-6.1835743264034,106.86249451548
"464",03:00:00,"1-28",2025-08-27,-6.18162990604592,106.861095168796
"465",05:45:00,"1-28",2025-08-27,-6.18176644189771,106.861471211029
"466",06:00:00,"1-28",2025-08-27,-6.18168886162781,106.861257541326
"467",06:15:00,"1-28",2025-08-27,-6.18166402770326,106.861189144808
"468",06:30:00,"1-28",2025-08-27,-6.18143635510746,106.86147610561
"469",06:45:00,"1-28",2025-08-27,-6.18145830764614,106.861353258713
"470",07:00:00,"1-28",2025-08-27,-6.18152302553941,106.861405309525
"471",07:15:00,"1-28",2025-08-27,-6.18142313821625,106.861466705974
"472",07:30:00,"1-28",2025-08-27,-6.18120833038217,106.861267440868
"473",07:45:00,"1-28",2025-08-27,-6.1814469079145,106.861301647632
"474",08:00:00,"1-28",2025-08-27,-6.18154311332114,106.861421322333
"475",08:15:00,"1-28",2025-08-27,-6.18143335958861,106.861486349953
"476",08:30:00,"1-28",2025-08-27,-6.18135132416242,106.86141970112
"477",08:45:00,"1-28",2025-08-27,-6.18146970019489,106.861548494304
"478",09:00:00,"1-28",2025-08-26,-6.18146649829734,106.86142242538
"479",09:15:00,"1-28",2025-08-26,-6.181276,106.860222
"480",09:30:00,"1-28",2025-08-26,-6.181558,106.860089
"481",09:45:00,"1-28",2025-08-26,-6.18140487703195,106.860931403213
"482",12:15:00,"1-28",2025-08-26,-6.18122195611408,106.861202538243
"483",12:30:00,"1-28",2025-08-26,-6.18163848413393,106.861118794058
"484",15:45:00,"1-28",2025-08-26,-6.18178889865853,106.860262152877
"485",16:00:00,"1-28",2025-08-26,-6.182143,106.858222
"486",16:15:00,"1-28",2025-08-26,-6.182623,106.859129
"487",18:15:00,"1-28",2025-08-26,-6.18164719218078,106.861142777274
"488",18:30:00,"1-28",2025-08-26,-6.181534,106.857067
"489",19:00:00,"1-28",2025-08-26,-6.18175445025962,106.859106485108
"490",19:15:00,"1-28",2025-08-26,-6.18177064502211,106.859080825514
"491",19:30:00,"1-28",2025-08-26,-6.18175354346502,106.859107921866
"492",19:45:00,"1-28",2025-08-26,-6.181632,106.856773
"493",20:45:00,"1-28",2025-08-26,-6.18175698529163,106.859102468513
"494",21:00:00,"1-28",2025-08-26,-6.1816012329061,106.861016199132
"495",01:45:00,"1-5",2025-08-28,-6.177315,106.855138
"496",06:15:00,"1-5",2025-08-28,-6.17439240312798,106.852875290617
"497",06:30:00,"1-5",2025-08-28,-6.18152996499581,106.861420191863
"498",06:45:00,"1-5",2025-08-28,-6.1811435568151,106.860965829256
"499",09:00:00,"1-5",2025-08-27,-6.1815437394261,106.861434021905
"500",09:15:00,"1-5",2025-08-27,-6.181503500789,106.861373284726
"501",09:30:00,"1-5",2025-08-27,-6.1814355072582,106.861285458599
"502",09:45:00,"1-5",2025-08-27,-6.18136267459435,106.861443635019
"503",10:00:00,"1-5",2025-08-27,-6.18143591168912,106.861500742341
"504",10:15:00,"1-5",2025-08-27,-6.18138622926922,106.861445405488
"505",10:30:00,"1-5",2025-08-27,-6.18135920378478,106.861434931303
"506",10:45:00,"1-5",2025-08-27,-6.18146883050941,106.861287204937
"507",11:00:00,"1-5",2025-08-27,-6.18129012260691,106.861240977665
"508",11:45:00,"1-5",2025-08-27,-6.18134057702616,106.860989930091
"509",12:00:00,"1-5",2025-08-27,-6.181962,106.858844
"510",12:30:00,"1-5",2025-08-27,-6.18116752679721,106.861163635363
"511",12:45:00,"1-5",2025-08-27,-6.18138689047556,106.860986598663
"512",13:00:00,"1-5",2025-08-27,-6.1810607608457,106.860978877576
"513",13:30:00,"1-5",2025-08-27,-6.177501,106.863262
"514",14:15:00,"1-5",2025-08-27,-6.177801,106.862862
"515",14:30:00,"1-5",2025-08-27,-6.177344,106.863413
"516",14:45:00,"1-5",2025-08-27,-6.177857,106.862809
"517",15:30:00,"1-5",2025-08-27,-6.177653,106.863067
"518",15:45:00,"1-5",2025-08-27,-6.177274,106.863324
"519",16:00:00,"1-5",2025-08-27,-6.180141,106.862373
"520",16:15:00,"1-5",2025-08-27,-6.174225,106.852032999999
"521",16:30:00,"1-5",2025-08-27,-6.177203,106.855253
"522",16:45:00,"1-5",2025-08-27,-6.174656,106.852992
"523",17:00:00,"1-5",2025-08-27,-6.177263,106.855022
"524",22:15:00,"1-5",2025-08-27,-6.177271,106.855182
"525",01:00:00,"1-9",2025-08-29,-6.17936270448422,106.863240646904
"526",06:00:00,"1-9",2025-08-29,-6.17966769579449,106.861227981072
"527",06:15:00,"1-9",2025-08-29,-6.18145805408391,106.861032964075
"528",06:30:00,"1-9",2025-08-29,-6.181723,106.860364
"529",06:45:00,"1-9",2025-08-29,-6.1815254093316,106.861161604457
"530",07:00:00,"1-9",2025-08-29,-6.18123173850134,106.860600737797
"531",07:15:00,"1-9",2025-08-29,-6.18146112681224,106.861126208073
"532",09:15:00,"1-9",2025-08-28,-6.18112609027947,106.860901623097
"533",11:00:00,"1-9",2025-08-28,-6.181543,106.860453
"534",12:00:00,"1-9",2025-08-28,-6.181811,106.860249
"535",13:15:00,"1-9",2025-08-28,-6.180206,106.861111
"536",13:45:00,"1-9",2025-08-28,-6.18,106.862649
"537",15:15:00,"1-9",2025-08-28,-6.179965,106.862773
"538",16:15:00,"1-9",2025-08-28,-6.180108,106.862924
"539",18:00:00,"1-9",2025-08-28,-6.17927047180079,106.862959923317
"540",18:45:00,"1-9",2025-08-28,-6.17847898059432,106.861840195972
"541",19:00:00,"1-9",2025-08-28,-6.17877223269696,106.861465309713
"542",22:45:00,"1-9",2025-08-28,-6.17971866538756,106.862852736358
"543",04:00:00,"1-16",2025-09-03,-6.18171,106.855813
"544",04:45:00,"1-16",2025-09-03,-6.181793,106.85576
"545",05:15:00,"1-16",2025-09-03,-6.181746,106.855831
"546",06:00:00,"1-16",2025-09-03,-6.1817,106.855618
"547",06:15:00,"1-16",2025-09-03,-6.180295,106.855716
"548",06:30:00,"1-16",2025-09-03,-6.181532,106.860524
"549",08:45:00,"1-16",2025-09-03,-6.18183411421461,106.861539291613
"550",09:30:00,"1-16",2025-09-02,-6.18154249165528,106.860424993777
"551",10:45:00,"1-16",2025-09-02,-6.181538,106.860462
"552",11:00:00,"1-16",2025-09-02,-6.181558,106.860382
"553",11:30:00,"1-16",2025-09-02,-6.181474,106.860204
"554",12:15:00,"1-16",2025-09-02,-6.181501,106.860453
"555",12:30:00,"1-16",2025-09-02,-6.181643,106.855813
"556",13:00:00,"1-16",2025-09-02,-6.18348533181218,106.855823577021
"557",13:15:00,"1-16",2025-09-02,-6.181643,106.855813
"558",14:30:00,"1-16",2025-09-02,-6.18367433882602,106.856163138156
"559",14:45:00,"1-16",2025-09-02,-6.181261,106.859636
"560",15:00:00,"1-16",2025-09-02,-6.18254,106.85576
"561",16:45:00,"1-16",2025-09-02,-6.181699,106.855742
"562",17:00:00,"1-16",2025-09-02,-6.181778,106.85584
"563",18:15:00,"1-16",2025-09-02,-6.181741,106.85576
"564",19:15:00,"1-16",2025-09-02,-6.18173,106.855813
"565",20:15:00,"1-16",2025-09-02,-6.181778,106.855831
"566",20:30:00,"1-16",2025-09-02,-6.181727,106.855831
"567",21:45:00,"1-16",2025-09-02,-6.18177,106.855876
"568",22:00:00,"1-16",2025-09-02,-6.18176,106.855858
"569",22:15:00,"1-16",2025-09-02,-6.181764,106.85584
"570",06:00:00,"1-17",2025-09-09,-6.18159233846025,106.851984121786
"571",06:15:00,"1-17",2025-09-09,-6.18171262646055,106.852072871195
"572",06:30:00,"1-17",2025-09-09,-6.18119573627016,106.860491294739
"573",06:45:00,"1-17",2025-09-09,-6.181457,106.860596
"574",08:00:00,"1-17",2025-09-09,-6.181412,106.860338
"575",08:15:00,"1-17",2025-09-09,-6.181327,106.860436
"576",11:30:00,"1-17",2025-09-08,-6.18143461224625,106.861028967243
"577",12:00:00,"1-17",2025-09-08,-6.18141658854648,106.860995984315
"578",12:15:00,"1-17",2025-09-08,-6.18132515229246,106.860828659539
"579",12:30:00,"1-17",2025-09-08,-6.17805926387446,106.862507044724
"580",13:00:00,"1-17",2025-09-08,-6.183188,106.8564
"581",13:15:00,"1-17",2025-09-08,-6.183322,106.860009
"582",14:00:00,"1-17",2025-09-08,-6.183613,106.861849
"583",15:15:00,"1-17",2025-09-08,-6.183273,106.861902
"584",15:30:00,"1-17",2025-09-08,-6.181172,106.8612
"585",16:00:00,"1-17",2025-09-08,-6.180297,106.854933
"586",16:15:00,"1-17",2025-09-08,-6.177115,106.857227
"587",17:15:00,"1-17",2025-09-08,-6.178267,106.856622
"588",17:30:00,"1-17",2025-09-08,-6.176493,106.857227
"589",23:00:00,"1-17",2025-09-08,-6.18161319712544,106.851903056533
"590",00:30:00,"1-21",2025-09-10,-6.18505097747189,106.862481693179
"591",00:45:00,"1-21",2025-09-10,-6.182767,106.861218
"592",06:30:00,"1-21",2025-09-10,-6.18315615581008,106.861593002829
"593",06:45:00,"1-21",2025-09-10,-6.18129,106.861447
"594",07:00:00,"1-21",2025-09-10,-6.181192,106.860585
"595",10:00:00,"1-21",2025-09-09,-6.18128752305035,106.860759800138
"596",12:00:00,"1-21",2025-09-09,-6.18130195704662,106.860786213497
"597",12:15:00,"1-21",2025-09-09,-6.18130958124415,106.860800165349
"598",12:30:00,"1-21",2025-09-09,-6.18132,106.86048
"599",13:00:00,"1-21",2025-09-09,-6.18595967311074,106.860111325578
"600",13:15:00,"1-21",2025-09-09,-6.18132,106.86048
"601",13:30:00,"1-21",2025-09-09,-6.18442494425009,106.861108790725
"602",13:45:00,"1-21",2025-09-09,-6.18549475470528,106.862390665281
"603",14:00:00,"1-21",2025-09-09,-6.18132,106.86048
"604",16:45:00,"1-21",2025-09-09,-6.18588955001535,106.861724705133
"605",17:00:00,"1-21",2025-09-09,-6.182907,106.861689
"606",17:15:00,"1-21",2025-09-09,-6.182903,106.860969
"607",17:30:00,"1-21",2025-09-09,-6.1826,106.861298
"608",18:00:00,"1-21",2025-09-09,-6.182767,106.861218
"609",19:30:00,"1-21",2025-09-09,-6.18478107579581,106.86225913128
"610",07:30:00,"1-24",2025-09-12,-6.18051383633653,106.852370116193
"611",08:00:00,"1-24",2025-09-12,-6.181448,106.860338
"612",09:15:00,"1-24",2025-09-11,-6.181192,106.860585
"613",10:45:00,"1-24",2025-09-11,-6.18139075293752,106.860948705935
"614",11:45:00,"1-24",2025-09-11,-6.18147094041767,106.861095447167
"615",12:00:00,"1-24",2025-09-11,-6.18163778707741,106.861400778145
"616",12:15:00,"1-24",2025-09-11,-6.17715344083191,106.861479538803
"617",12:30:00,"1-24",2025-09-11,-6.1811038377709,106.852023670798
"618",12:45:00,"1-24",2025-09-11,-6.180939,106.852182
"619",13:00:00,"1-24",2025-09-11,-6.18148,106.860418
"620",13:15:00,"1-24",2025-09-11,-6.18109836150359,106.852028930908
"621",13:30:00,"1-24",2025-09-11,-6.18122073889534,106.855222119259
"622",13:45:00,"1-24",2025-09-11,-6.180652,106.858498
"623",14:00:00,"1-24",2025-09-11,-6.180611,106.858187
"624",14:15:00,"1-24",2025-09-11,-6.179258,106.854862
"625",14:30:00,"1-24",2025-09-11,-6.17992509295288,106.852770543015
"626",14:45:00,"1-24",2025-09-11,-6.18015824386363,106.85262291181
"627",15:00:00,"1-24",2025-09-11,-6.18118476465171,106.851945937659
"628",15:15:00,"1-24",2025-09-11,-6.1797045906553,106.853314537455
"629",18:30:00,"1-24",2025-09-11,-6.177331,106.854474
"630",18:45:00,"1-24",2025-09-11,-6.18004657718277,106.852691038215
"631",19:00:00,"1-24",2025-09-11,-6.179441,106.854809
"632",19:45:00,"1-24",2025-09-11,-6.179375,106.854853
"633",20:30:00,"1-24",2025-09-11,-6.179376,106.85488
"634",23:00:00,"1-24",2025-09-11,-6.179354,106.854809
"635",05:30:00,"1-15",2025-09-16,-6.179933,106.852382
"636",05:45:00,"1-15",2025-09-16,-6.17996,106.852249
"637",06:00:00,"1-15",2025-09-16,-6.17993299999999,106.852382
"638",06:15:00,"1-15",2025-09-16,-6.18001,106.859289
"639",06:30:00,"1-15",2025-09-16,-6.1812969368888,106.860684981281
"640",09:00:00,"1-15",2025-09-15,-6.181353,106.860596
"641",09:45:00,"1-15",2025-09-15,-6.18155,106.860222
"642",10:15:00,"1-15",2025-09-15,-6.181506,106.860453
"643",11:45:00,"1-15",2025-09-15,-6.181192,106.860585
"644",12:00:00,"1-15",2025-09-15,-6.181192,106.860585
"645",12:15:00,"1-15",2025-09-15,-6.181862,106.860382
"646",12:30:00,"1-15",2025-09-15,-6.181237,106.859404
"647",12:45:00,"1-15",2025-09-15,-6.179947,106.853013
"648",13:00:00,"1-15",2025-09-15,-6.180073,106.852382
"649",13:15:00,"1-15",2025-09-15,-6.179994,106.852311
"650",13:45:00,"1-15",2025-09-15,-6.180008,106.852267
"651",17:30:00,"1-15",2025-09-15,-6.1793644843463,106.853954519489
"652",18:15:00,"1-15",2025-09-15,-6.180073,106.852267
"653",21:30:00,"1-15",2025-09-15,-6.180028,106.852436
"654",21:45:00,"1-15",2025-09-15,-6.179973,106.852329
"655",22:00:00,"1-15",2025-09-15,-6.179873,106.852267
"656",22:15:00,"1-15",2025-09-15,-6.179933,106.852382
"657",22:30:00,"1-15",2025-09-15,-6.179923,106.852267
"658",22:45:00,"1-15",2025-09-15,-6.179984,106.852222
